,user_id,income_bureau,occupation_bureau,age_bureau,no_of_accounts,no_of_writeoffs,most_severe_served_status_within_24_months,bureau_score,number_of_delinquent_accounts
11190,193148,,,19.0,4.0,0.0,Non-Delnqt,755.0,0.0
11191,193196,,,,,,,,
11192,193222,,,21.0,2.0,0.0,Non-Delnqt,679.0,0.0
11193,193258,,,31.0,15.0,1.0,30+,623.0,1.0
11194,193334,,,,,,,,
11195,164582,,,,,,,,
11196,193351,,,,,,,,
11197,193381,,SALARIED,20.0,6.0,0.0,Non-Delnqt,755.0,0.0
11198,193389,,,,,,,,
11199,193399,,,29.0,1.0,0.0,Non-Delnqt,6.0,0.0
11200,193409,,,27.0,1.0,0.0,Non-Delnqt,6.0,0.0
11201,193457,,,,,,,,
11202,132602,,,,,,,,
11203,193515,,,30.0,4.0,0.0,Std,701.0,1.0
11204,193519,22000.0,,26.0,32.0,0.0,30+,705.0,0.0
11205,190085,,,,,,,,
11206,193603,,,,,,,,
11207,192853,,,,,,,,
11208,175340,,,,,,,,
11209,136131,40000.0,,34.0,22.0,0.0,720+,664.0,1.0
11210,193667,,,,,,,,
11211,193672,,SALARIED,35.0,1.0,0.0,Non-Delnqt,771.0,0.0
11212,193699,,,,,,,,
11213,193737,,,,,,,,
11214,193754,,,,,,,,
11215,193810,,,20.0,1.0,0.0,Loss,490.0,1.0
11216,193861,,,22.0,5.0,0.0,Non-Delnqt,755.0,0.0
11217,193867,,,32.0,16.0,0.0,01+,719.0,1.0
11218,193812,25000.0,,27.0,20.0,0.0,180+,585.0,0.0
11219,193738,,,29.0,3.0,0.0,Non-Delnqt,741.0,0.0
11220,193552,,,,,,,,
11221,192925,47976.0,,34.0,22.0,0.0,30+,647.0,4.0
11222,193863,,,,,,,,
11223,193905,,,,,,,,
11224,193931,,SELF EMPLOYED,26.0,1.0,0.0,Non-Delnqt,690.0,0.0
11225,193956,15000.0,,26.0,30.0,0.0,01+,727.0,0.0
11226,193969,,,,,,,,
11227,193985,,,,,,,,
11228,193990,,,,,,,,
11229,194005,,,22.0,4.0,0.0,Std,755.0,0.0
11230,193267,,,,,,,,
11231,191838,35000.0,,28.0,21.0,0.0,30+,677.0,5.0
11232,194056,,,,,,,,
11233,194082,,,,,,,,
11234,193045,,,29.0,4.0,0.0,Non-Delnqt,760.0,0.0
11235,139702,,,,,,,,
11236,194168,364000000.0,,23.0,47.0,0.0,01+,728.0,0.0
11237,193307,,,20.0,14.0,0.0,Non-Delnqt,755.0,0.0
11238,194147,,,,,,,,
11239,176590,800000.0,,29.0,22.0,6.0,WOF,533.0,10.0
11240,194217,50000.0,SELF EMPLOYED,32.0,21.0,0.0,180+,538.0,6.0
11241,194229,,,26.0,6.0,0.0,Non-Delnqt,727.0,0.0
11242,194246,,,,,,,,
11243,194157,,,,,,,,
11244,187545,,,,,,,,
11245,91208,,,,,,,,
11246,194277,,,20.0,1.0,0.0,Non-Delnqt,745.0,0.0
11247,194288,,,,,,,,
11248,169706,,,,,,,,
11249,194341,20000.0,,28.0,6.0,0.0,30+,641.0,1.0
11250,194332,,,,,,,,
11251,194351,,,,,,,,
11252,194446,60000.0,,31.0,24.0,0.0,01+,718.0,0.0
11253,194459,,,,,,,,
11254,194461,,,,,,,,
11255,193946,,,,,,,,
11256,194372,,SALARIED,21.0,5.0,0.0,Non-Delnqt,687.0,1.0
11257,194541,,,22.0,6.0,0.0,90+,696.0,0.0
11258,194545,,,20.0,6.0,0.0,Non-Delnqt,755.0,0.0
11259,194231,,,,,,,,
11260,193547,15001.0,,29.0,17.0,0.0,720+,572.0,4.0
11261,194384,,,,,,,,
11262,191955,24905.0,,26.0,78.0,5.0,WOF,623.0,8.0
11263,194613,,,21.0,1.0,0.0,Non-Delnqt,6.0,0.0
11264,194634,,,22.0,1.0,0.0,Non-Delnqt,757.0,0.0
11265,194681,,SELF EMPLOYED,21.0,4.0,0.0,01+,728.0,0.0
11266,194697,,,36.0,2.0,0.0,Non-Delnqt,717.0,0.0
11267,194727,,,26.0,1.0,0.0,Non-Delnqt,755.0,0.0
11268,194732,,,,,,,,
11269,194276,,,42.0,36.0,0.0,01+,661.0,1.0
11270,194770,,,,,,,,
11271,194771,,,,,,,,
11272,182444,,,,,,,,
11273,194834,,,23.0,6.0,0.0,01+,728.0,0.0
11274,193262,,,,,,,,
11275,194868,,,,,,,,
11276,194791,,,,,,,,
11277,194859,180000.0,SALARIED,27.0,10.0,0.0,Std,758.0,0.0
11278,194915,,,,,,,,
11279,194617,,,,,,,,
11280,194921,,,29.0,24.0,0.0,Std,755.0,0.0
11281,194893,,,28.0,6.0,0.0,Non-Delnqt,5.0,0.0
11282,193051,,,,,,,,
11283,189459,,,,,,,,
11284,194940,,,39.0,7.0,0.0,Set,707.0,0.0
11285,195077,16000.0,,28.0,30.0,1.0,WOF,690.0,3.0
11286,195088,14500.0,,24.0,7.0,0.0,Non-Delnqt,728.0,0.0
11287,195109,,,,,,,,
11288,195117,,,,,,,,
11289,189648,,,24.0,3.0,0.0,Std,755.0,0.0
11290,189771,,,22.0,2.0,0.0,Non-Delnqt,755.0,0.0
11291,195318,,,41.0,16.0,0.0,Non-Delnqt,751.0,0.0
11292,195272,,,25.0,5.0,0.0,Sub,575.0,0.0
11293,195308,,,,,,,,
11294,178246,,,,,,,,
11295,195214,,,,,,,,
11296,195507,50001.0,,39.0,52.0,0.0,Std,725.0,0.0
11297,192441,,,20.0,3.0,0.0,Non-Delnqt,755.0,0.0
11298,195526,,,,,,,,
11299,194143,,,21.0,2.0,0.0,Non-Delnqt,769.0,0.0
11300,138419,,,23.0,8.0,2.0,WOF,639.0,4.0
11301,195636,,,,,,,,
11302,195106,,,27.0,5.0,0.0,Std,741.0,0.0
11303,195684,10536.0,SALARIED,46.0,5.0,0.0,Std,789.0,0.0
11304,195710,15001.0,,43.0,23.0,0.0,540+,541.0,4.0
11305,195649,,,22.0,32.0,0.0,360+,601.0,2.0
11306,193414,,,,,,,,
11307,80980,22000.0,,33.0,16.0,0.0,01+,723.0,0.0
11308,195779,,,,,,,,
11309,195784,,,,,,,,
11310,190533,,,,,,,,
11311,185485,,,32.0,1.0,0.0,Non-Delnqt,761.0,0.0
11312,195820,,,24.0,1.0,0.0,Non-Delnqt,771.0,0.0
11313,195800,,,,,,,,
11314,195826,,,21.0,83.0,0.0,30+,637.0,2.0
11315,195857,,,,,,,,
11316,195864,30000.0,SALARIED,41.0,17.0,1.0,WOF,690.0,1.0
11317,190242,,,,,,,,
11318,188209,25000.0,,29.0,18.0,2.0,WOF,664.0,5.0
11319,195116,,,,,,,,
11320,195888,250000000.0,,23.0,14.0,0.0,Std,694.0,0.0
11321,195945,,,,,,,,
11322,195893,,SELF EMPLOYED,29.0,1.0,0.0,Non-Delnqt,728.0,0.0
11323,195919,,,,,,,,
11324,195937,,,,,,,,
11325,140179,,,,,,,,
11326,195169,,,47.0,40.0,0.0,60+,667.0,1.0
11327,196032,,,32.0,2.0,0.0,Set,670.0,0.0
11328,196041,,,,,,,,
11329,196064,,,24.0,3.0,0.0,Non-Delnqt,755.0,0.0
11330,196067,,,,,,,,
11331,117924,,,,,,,,
11332,195379,,,69.0,7.0,0.0,01+,726.0,0.0
11333,196091,,,24.0,7.0,0.0,Non-Delnqt,755.0,0.0
11334,196109,,,31.0,2.0,0.0,Non-Delnqt,746.0,0.0
11335,182545,,,20.0,134.0,0.0,Std,755.0,0.0
11336,196126,,SELF EMPLOYED,20.0,1.0,0.0,Std,739.0,0.0
11337,196130,,,21.0,3.0,0.0,Std,755.0,0.0
11338,195196,,,31.0,2.0,0.0,720+,687.0,1.0
11339,189646,,,,,,,,
11340,174723,,,21.0,6.0,1.0,WOF,563.0,4.0
11341,195078,,,,,,,,
11342,118889,,,,,,,,
11343,181394,,,,,,,,
11344,196197,,,21.0,2.0,0.0,Non-Delnqt,6.0,0.0
11345,196345,,,33.0,18.0,0.0,60+,711.0,1.0
11346,196352,,,35.0,13.0,2.0,WOF,543.0,5.0
11347,196177,,SELF EMPLOYED,20.0,2.0,0.0,Non-Delnqt,4.0,0.0
11348,196446,,,26.0,2.0,0.0,Non-Delnqt,754.0,0.0
11349,196133,,,,,,,,
11350,59572,25000.0,SELF EMPLOYED,31.0,30.0,0.0,Sub,696.0,0.0
11351,196492,,,,,,,,
11352,196530,,,27.0,4.0,0.0,01+,687.0,0.0
11353,195249,,,,,,,,
11354,196544,,,,,,,,
11355,196573,,,,,,,,
11356,196580,,,,,,,,
11357,196581,,,,,,,,
11358,86238,,SELF EMPLOYED,30.0,1.0,0.0,360+,577.0,1.0
11359,17718,384650000.0,,26.0,13.0,0.0,Non-Delnqt,725.0,0.0
11360,196640,,,,,,,,
11361,149445,,,,,,,,
11362,196672,,,,,,,,
11363,196687,,,,,,,,
11364,196694,,,,,,,,
11365,196670,20000.0,,30.0,7.0,0.0,Non-Delnqt,746.0,0.0
11366,196776,,,27.0,4.0,0.0,Non-Delnqt,755.0,0.0
11367,196784,,,,,,,,
11368,196793,,,,,,,,
11369,196003,,,,,,,,
11370,196795,,,28.0,11.0,1.0,WOF,720.0,1.0
11371,196760,100001.0,SELF EMPLOYED,26.0,3.0,0.0,30+,748.0,0.0
11372,196810,,,,,,,,
11373,196834,,,,,,,,
11374,196836,,,20.0,4.0,0.0,Non-Delnqt,755.0,0.0
11375,196842,,,,,,,,
11376,196851,,,,,,,,
11377,196859,20169.0,,29.0,9.0,0.0,Non-Delnqt,728.0,0.0
11378,196868,20000.0,,28.0,11.0,1.0,WOF,697.0,1.0
11379,195725,,,20.0,5.0,0.0,Std,728.0,0.0
11380,196881,,,,,,,,
11381,190534,,,,,,,,
11382,196915,,,,,,,,
11383,167445,300000.0,,32.0,47.0,0.0,360+,639.0,0.0
11384,196966,,,,,,,,
11385,193345,,,,,,,,
11386,196248,8500.0,,27.0,4.0,0.0,Non-Delnqt,755.0,0.0
11387,196209,,,20.0,12.0,0.0,01+,696.0,1.0
11388,197052,,,,,,,,
11389,197087,,,,,,,,
11390,197080,,,,,,,,
11391,197149,,,33.0,6.0,0.0,Res,672.0,0.0
11392,197082,,,21.0,12.0,0.0,Sub,558.0,4.0
11393,197184,,,30.0,7.0,0.0,Non-Delnqt,705.0,0.0
11394,197212,,,,,,,,
11395,197218,,,24.0,2.0,0.0,Non-Delnqt,6.0,0.0
11396,197245,,,,,,,,
11397,194967,,,,,,,,
11398,196505,,,26.0,1.0,0.0,Non-Delnqt,6.0,0.0
11399,58289,,,30.0,1.0,0.0,Non-Delnqt,770.0,0.0
11400,197028,,,,,,,,
11401,197338,,,,,,,,
11402,197302,,,,,,,,
11403,184199,,,,,,,,
11404,190975,,,,,,,,
11405,197409,,,,,,,,
11406,197411,,,24.0,7.0,0.0,01+,1.0,0.0
11407,197413,,SELF EMPLOYED,34.0,13.0,0.0,Non-Delnqt,725.0,0.0
11408,197430,3500000.0,SALARIED,32.0,6.0,0.0,Non-Delnqt,710.0,0.0
11409,197439,,,21.0,3.0,0.0,Non-Delnqt,755.0,0.0
11410,195361,,,,,,,,
11411,197517,,,23.0,1.0,0.0,Non-Delnqt,748.0,0.0
11412,197527,,,,,,,,
11413,196806,,,,,,,,
11414,197528,35000.0,,34.0,19.0,0.0,120+,566.0,2.0
11415,196930,,,,,,,,
11416,197297,,,,,,,,
11417,197492,,,50.0,1.0,0.0,Non-Delnqt,762.0,0.0
11418,195262,,,32.0,3.0,0.0,Non-Delnqt,5.0,0.0
11419,197587,,,,,,,,
11420,180929,,,,,,,,
11421,197599,,,,,,,,
11422,197541,,,,,,,,
11423,197605,,,,,,,,
11424,183058,,,,,,,,
11425,197203,,,,,,,,
11426,197702,,,27.0,1.0,0.0,Non-Delnqt,745.0,0.0
11427,195194,,,35.0,6.0,0.0,01+,726.0,0.0
11428,197744,,,,1.0,0.0,Std,739.0,0.0
11429,188450,,,,,,,,
11430,195616,,,,,,,,
11431,197788,,,27.0,4.0,0.0,Std,735.0,0.0
11432,197790,150000.0,,26.0,4.0,0.0,Non-Delnqt,755.0,0.0
11433,195447,,SALARIED,23.0,1.0,0.0,Non-Delnqt,6.0,0.0
11434,196757,,,,,,,,
11435,197319,,,21.0,1.0,0.0,Non-Delnqt,754.0,0.0
11436,197372,,,20.0,2.0,0.0,60+,679.0,0.0
11437,188095,,,,,,,,
11438,197883,,,27.0,2.0,0.0,01+,1.0,1.0
11439,197713,,,24.0,1.0,0.0,Non-Delnqt,754.0,0.0
11440,184327,,,,,,,,
11441,197170,,,,,,,,
11442,197862,,,,,,,,
11443,197515,,,,,,,,
11444,197424,,,,,,,,
11445,197930,,,,,,,,
11446,197983,,,22.0,1.0,0.0,60+,721.0,0.0
11447,198006,40000.0,,21.0,3.0,0.0,Non-Delnqt,742.0,0.0
11448,197999,,,,,,,,
11449,198011,,,24.0,9.0,0.0,01+,669.0,2.0
11450,198063,,,,,,,,
11451,198067,,,,,,,,
11452,197969,,,,,,,,
11453,198101,,,,,,,,
11454,60148,,,21.0,1.0,0.0,Non-Delnqt,767.0,0.0
11455,197664,,,,,,,,
11456,180918,612000000.0,SALARIED,33.0,30.0,0.0,180+,573.0,3.0
11457,198123,27636.0,,29.0,138.0,0.0,01+,728.0,0.0
11458,198156,1992368.0,,50.0,28.0,0.0,Non-Delnqt,729.0,0.0
11459,195456,,,21.0,3.0,0.0,Non-Delnqt,755.0,0.0
11460,198010,,,,,,,,
11461,53317,,,22.0,19.0,0.0,Std,755.0,0.0
11462,198178,,,29.0,1.0,0.0,Non-Delnqt,6.0,0.0
11463,198327,,,,,,,,
11464,180408,,,,,,,,
11465,198303,,,,,,,,
11466,198362,,SALARIED,23.0,2.0,0.0,Non-Delnqt,742.0,0.0
11467,198377,,,,,,,,
11468,198354,15001.0,,23.0,6.0,0.0,30+,728.0,0.0
11469,198263,15001.0,,34.0,29.0,0.0,30+,662.0,1.0
11470,197140,22100.0,,28.0,21.0,0.0,WOF,635.0,1.0
11471,198459,,SALARIED,38.0,7.0,0.0,Non-Delnqt,673.0,0.0
11472,198448,,,,,,,,
11473,196794,,,,,,,,
11474,198521,,,,,,,,
11475,198528,,,,,,,,
11476,198394,,,26.0,2.0,0.0,Non-Delnqt,742.0,0.0
11477,198552,10000.0,,26.0,3.0,0.0,Non-Delnqt,741.0,0.0
11478,198562,,,,,,,,
11479,198566,15000.0,,31.0,5.0,0.0,Non-Delnqt,733.0,0.0
11480,194709,,,,,,,,
11481,198343,,,,,,,,
11482,96925,,SELF EMPLOYED,21.0,1.0,0.0,Non-Delnqt,6.0,0.0
11483,197953,,,24.0,7.0,0.0,Non-Delnqt,741.0,0.0
11484,198231,420000000.0,SALARIED,31.0,28.0,0.0,01+,640.0,1.0
11485,179777,,,,,,,,
11486,198618,,,,,,,,
11487,198662,,,,,,,,
11488,198677,,,,,,,,
11489,189885,,,,,,,,
11490,198687,,,,,,,,
11491,198002,,,23.0,1.0,0.0,Set,577.0,0.0
11492,198746,,SELF EMPLOYED,23.0,2.0,0.0,Non-Delnqt,726.0,0.0
11493,197890,,,,,,,,
11494,196780,,,26.0,2.0,0.0,720+,701.0,1.0
11495,198806,,,,,,,,
11496,198222,,,23.0,2.0,0.0,180+,664.0,0.0
11497,196709,40000.0,,25.0,25.0,0.0,Loss,541.0,5.0
11498,65678,,,,,,,,
11499,198886,500000.0,,43.0,26.0,0.0,01+,679.0,1.0
11500,198193,,,,,,,,
11501,198941,35000.0,,47.0,52.0,0.0,Set,559.0,2.0
11502,198952,300000000.0,SALARIED,25.0,4.0,0.0,90+,718.0,0.0
11503,198974,,,,,,,,
11504,198991,35000000.0,,50.0,15.0,0.0,Non-Delnqt,726.0,0.0
11505,199002,685714.0,,40.0,15.0,2.0,WOF,656.0,3.0
11506,197740,,,,,,,,
11507,198789,,,,,,,,
11508,199086,20000.0,,31.0,27.0,0.0,180+,551.0,2.0
11509,198965,,,,,,,,
11510,197810,,,,,,,,
11511,199214,,,,,,,,
11512,195292,,,,,,,,
11513,199403,,,20.0,1.0,0.0,Non-Delnqt,745.0,0.0
11514,199653,,,42.0,15.0,0.0,Set,679.0,0.0
11515,198889,,,,,,,,
11516,199700,,,20.0,4.0,0.0,90+,641.0,2.0
11517,187026,,,,,,,,
11518,199004,45000.0,,38.0,32.0,0.0,30+,725.0,1.0
11519,199411,,SELF EMPLOYED,49.0,3.0,0.0,Non-Delnqt,678.0,0.0
11520,199791,,,,,,,,
11521,199797,,,,,,,,
11522,199761,,,,,,,,
11523,199401,,,,,,,,
11524,199525,,SALARIED,25.0,5.0,0.0,Non-Delnqt,755.0,0.0
11525,199875,,,,,,,,
11526,199796,30000.0,,28.0,5.0,0.0,Loss,628.0,0.0
11527,199938,15000.0,,26.0,6.0,2.0,WOF,504.0,1.0
11528,199992,,,,,,,,
11529,199441,,,,,,,,
11530,199285,50000.0,,32.0,4.0,1.0,WOF,497.0,1.0
11531,198477,,,,,,,,
11532,199244,,,20.0,5.0,0.0,01+,713.0,0.0
11533,193790,,,,,,,,
11534,200046,,,,,,,,
11535,199529,15000.0,SALARIED,35.0,88.0,0.0,360+,534.0,3.0
11536,199990,,,,,,,,
11537,200076,,,29.0,2.0,0.0,180+,696.0,1.0
11538,200094,,,,,,,,
11539,200153,,SALARIED,34.0,3.0,1.0,WOF,505.0,2.0
11540,200009,,,28.0,7.0,0.0,Non-Delnqt,763.0,0.0
11541,200183,,,,,,,,
11542,200192,,,25.0,6.0,0.0,60+,661.0,3.0
11543,61958,,,,,,,,
11544,200211,,,22.0,3.0,0.0,30+,1.0,1.0
11545,200216,,,26.0,12.0,0.0,01+,721.0,0.0
11546,200225,,,,,,,,
11547,200221,35000.0,,30.0,52.0,0.0,30+,710.0,0.0
11548,200208,,,,,,,,
11549,190708,,,18.0,1.0,0.0,Non-Delnqt,6.0,0.0
11550,171801,,,27.0,3.0,0.0,360+,705.0,0.0
11551,198990,,,,,,,,
11552,88793,,,,,,,,
11553,198743,,,,,,,,
11554,128700,,,19.0,1.0,0.0,Non-Delnqt,6.0,0.0
11555,196872,,,,,,,,
11556,172171,25000.0,,25.0,16.0,1.0,SF,552.0,4.0
11557,200312,50000.0,,29.0,23.0,0.0,Non-Delnqt,705.0,0.0
11558,179678,,,,,,,,
11559,200367,,,,,,,,
11560,200388,,,31.0,4.0,0.0,120+,721.0,1.0
11561,199293,,,33.0,17.0,0.0,01+,699.0,1.0
11562,200428,,,,,,,,
11563,200433,,,,,,,,
11564,200441,,,,,,,,
11565,200464,40000.0,,26.0,35.0,0.0,180+,602.0,3.0
11566,198295,,,24.0,2.0,0.0,01+,732.0,1.0
11567,200501,6000.0,,23.0,8.0,0.0,Non-Delnqt,724.0,0.0
11568,168113,,,,,,,,
11569,200589,,,,,,,,
11570,198567,,,,,,,,
11571,200640,,,,,,,,
11572,200679,,,,,,,,
11573,200673,,,26.0,2.0,0.0,Non-Delnqt,755.0,0.0
11574,197293,,,,,,,,
11575,200080,,,,,,,,
11576,200762,,,,,,,,
11577,200755,,,,,,,,
11578,200773,,,35.0,2.0,0.0,Non-Delnqt,760.0,0.0
11579,200759,,,,,,,,
11580,200780,,,35.0,4.0,0.0,Std,787.0,0.0
11581,200852,,,33.0,13.0,0.0,Non-Delnqt,760.0,0.0
11582,198808,,,,,,,,
11583,200898,,,22.0,5.0,0.0,Non-Delnqt,755.0,0.0
11584,199790,,,,,,,,
11585,200937,,,,,,,,
11586,200955,,,27.0,1.0,0.0,Non-Delnqt,6.0,0.0
11587,175893,,,,,,,,
11588,199960,,,24.0,2.0,0.0,Non-Delnqt,755.0,0.0
11589,200980,,,,,,,,
11590,197928,,,,,,,,
11591,199261,925968.0,SALARIED,33.0,12.0,0.0,01+,714.0,0.0
11592,200996,,,,,,,,
11593,200792,,,,,,,,
11594,201057,,,,,,,,
11595,201064,,,,,,,,
11596,201058,,,,,,,,
11597,201080,,,34.0,4.0,1.0,WOF,644.0,1.0
11598,201103,,,,,,,,
11599,201138,,,,,,,,
11600,201173,,,27.0,2.0,0.0,Non-Delnqt,755.0,0.0
11601,201203,,,,,,,,
11602,201206,500000.0,,40.0,27.0,0.0,30+,724.0,0.0
11603,201230,,,22.0,2.0,0.0,Non-Delnqt,755.0,0.0
11604,201262,,,,,,,,
11605,201282,,,33.0,5.0,0.0,Non-Delnqt,726.0,0.0
11606,173092,,,,,,,,
11607,179213,,,,,,,,
11608,199999,,,23.0,3.0,0.0,Dbt,641.0,2.0
11609,201264,,,29.0,1.0,0.0,Non-Delnqt,6.0,0.0
11610,201294,50000.0,,24.0,3.0,0.0,Std,767.0,0.0
11611,201183,,,27.0,1.0,0.0,Non-Delnqt,767.0,0.0
11612,197972,,,29.0,2.0,0.0,SF,670.0,1.0
11613,196664,,,24.0,1.0,0.0,Non-Delnqt,784.0,0.0
11614,201361,,,,,,,,
11615,200812,,,,,,,,
11616,201388,,,20.0,4.0,0.0,30+,706.0,1.0
11617,201378,,,,,,,,
11618,201433,,,,,,,,
11619,201436,,,,,,,,
11620,196604,,,,,,,,
11621,198131,,,40.0,5.0,0.0,30+,677.0,2.0
11622,191661,,,42.0,1.0,0.0,Non-Delnqt,759.0,0.0
11623,118425,31501.0,SALARIED,30.0,1.0,0.0,Non-Delnqt,717.0,0.0
11624,152079,,,,,,,,
11625,201525,50001.0,,24.0,7.0,0.0,360+,644.0,0.0
11626,201184,,,,,,,,
11627,201539,,,23.0,3.0,0.0,Std,681.0,1.0
11628,131316,,,39.0,1.0,0.0,,672.0,0.0
11629,201553,,,23.0,3.0,0.0,01+,728.0,0.0
11630,199453,480000.0,,36.0,18.0,0.0,Non-Delnqt,686.0,0.0
11631,201612,,,22.0,2.0,0.0,Non-Delnqt,755.0,0.0
11632,199825,,,,,,,,
11633,201623,,,20.0,5.0,0.0,Non-Delnqt,755.0,0.0
11634,201535,,,,,,,,
11635,93254,,,27.0,21.0,0.0,90+,583.0,3.0
11636,199884,,,,,,,,
11637,201723,,,21.0,2.0,0.0,Sub,1.0,1.0
11638,199322,,,,,,,,
11639,201767,,,,,,,,
11640,187548,,,26.0,3.0,0.0,Non-Delnqt,754.0,0.0
11641,201786,,,,,,,,
11642,201798,,,48.0,26.0,0.0,Non-Delnqt,726.0,0.0
11643,199537,,,22.0,3.0,0.0,120+,696.0,1.0
11644,200170,20000.0,SALARIED,31.0,2.0,0.0,Non-Delnqt,6.0,0.0
11645,201827,15000.0,,30.0,16.0,0.0,30+,694.0,0.0
11646,201832,,,,,,,,
11647,201836,,,,,,,,
11648,201307,,,32.0,10.0,0.0,Non-Delnqt,722.0,0.0
11649,201843,,SALARIED,48.0,2.0,0.0,Non-Delnqt,745.0,0.0
11650,201850,,,27.0,2.0,0.0,Non-Delnqt,755.0,0.0
11651,100215,48750.0,,39.0,5.0,0.0,360+,701.0,1.0
11652,201360,21000.0,,24.0,29.0,0.0,Non-Delnqt,690.0,0.0
11653,201936,,,,,,,,
11654,201945,,,25.0,31.0,0.0,SF,687.0,0.0
11655,201521,,,,,,,,
11656,201977,,,,,,,,
11657,202009,40000.0,SALARIED,26.0,13.0,0.0,180+,534.0,4.0
11658,202033,,SALARIED,28.0,2.0,0.0,30+,724.0,0.0
11659,200653,,,,,,,,
11660,140746,,,,,,,,
11661,202138,,,,,,,,
11662,201587,,,26.0,5.0,0.0,Non-Delnqt,742.0,0.0
11663,201437,400800.0,SALARIED,25.0,24.0,0.0,01+,715.0,0.0
11664,202168,,,34.0,1.0,0.0,Non-Delnqt,770.0,0.0
11665,202042,,,,,,,,
11666,201684,45000.0,,26.0,5.0,0.0,Non-Delnqt,755.0,0.0
11667,174089,,,,,,,,
11668,152478,,,23.0,9.0,0.0,Non-Delnqt,755.0,0.0
11669,202282,,,,,,,,
11670,202299,15000.0,,30.0,22.0,1.0,WOF,505.0,1.0
11671,202278,3.0,SALARIED,34.0,17.0,0.0,60+,699.0,0.0
11672,199976,,,,,,,,
11673,202300,,,,,,,,
11674,202367,,,34.0,11.0,0.0,Non-Delnqt,726.0,0.0
11675,202431,975000000.0,SALARIED,37.0,16.0,0.0,Non-Delnqt,676.0,0.0
11676,202432,,,,,,,,
11677,199036,,,24.0,4.0,0.0,Non-Delnqt,755.0,0.0
11678,202465,,,22.0,4.0,0.0,Sub,700.0,0.0
11679,202388,,,22.0,1.0,0.0,Non-Delnqt,755.0,0.0
11680,107627,15000.0,,25.0,24.0,0.0,360+,627.0,5.0
11681,176361,,,21.0,2.0,0.0,Non-Delnqt,6.0,0.0
11682,173951,15000.0,,23.0,18.0,1.0,WOF,575.0,2.0
11683,202557,,,,,,,,
11684,202528,,,27.0,1.0,0.0,Non-Delnqt,6.0,0.0
11685,202561,,,,,,,,
11686,202437,,,24.0,2.0,0.0,Non-Delnqt,5.0,0.0
11687,202609,,,,,,,,
11688,201004,,,,,,,,
11689,182346,,,,,,,,
11690,201982,,,28.0,9.0,1.0,WOF,700.0,0.0
11691,202660,,,23.0,5.0,0.0,01+,728.0,0.0
11692,187008,20000.0,,28.0,8.0,2.0,WOF,664.0,3.0
11693,202556,22000.0,,24.0,49.0,1.0,WOF,558.0,2.0
11694,202666,,,,,,,,
11695,202643,25000.0,,26.0,17.0,0.0,720+,694.0,0.0
11696,43206,,,,,,,,
11697,202709,,,24.0,3.0,0.0,Dbt,696.0,0.0
11698,202782,,,,,,,,
11699,202786,,,,,,,,
11700,202860,,,,,,,,
11701,202389,40000.0,,39.0,41.0,0.0,180+,644.0,0.0
11702,202836,,,,,,,,
11703,46782,,,,,,,,
11704,202490,,,,,,,,
11705,203015,,,,,,,,
11706,202923,,,,,,,,
11707,203057,,,,,,,,
11708,202915,,,,,,,,
11709,199019,,,30.0,8.0,0.0,Non-Delnqt,760.0,0.0
11710,203024,26989.0,SALARIED,58.0,7.0,0.0,Std,756.0,0.0
11711,203086,,,33.0,2.0,0.0,Non-Delnqt,6.0,0.0
11712,203103,,SALARIED,43.0,9.0,0.0,540+,638.0,0.0
11713,203106,,,,,,,,
11714,202377,,,31.0,1.0,0.0,Non-Delnqt,763.0,0.0
11715,196899,,,34.0,15.0,3.0,WOF,590.0,5.0
11716,203152,,,,,,,,
11717,203150,,,,,,,,
11718,203163,,,29.0,2.0,0.0,Non-Delnqt,755.0,0.0
11719,104285,,,,,,,,
11720,187359,1000000.0,SALARIED,46.0,12.0,0.0,01+,710.0,0.0
11721,153761,,,,,,,,
11722,202706,,,,,,,,
11723,202767,,,27.0,1.0,0.0,Non-Delnqt,6.0,0.0
11724,197270,,,21.0,2.0,0.0,Std,755.0,0.0
11725,203213,,,,,,,,
11726,198641,,,,,,,,
11727,203232,,,29.0,3.0,0.0,120+,646.0,1.0
11728,182367,,,,,,,,
11729,203243,55000.0,,62.0,19.0,0.0,90+,652.0,0.0
11730,195751,,SELF EMPLOYED,24.0,2.0,0.0,Std,742.0,0.0
11731,203262,,,42.0,2.0,0.0,60+,724.0,0.0
11732,203269,30000.0,,44.0,10.0,1.0,WOF,640.0,2.0
11733,203282,20000.0,,25.0,62.0,1.0,WOF,568.0,6.0
11734,201087,,,,,,,,
11735,203309,,,26.0,1.0,0.0,Non-Delnqt,771.0,0.0
11736,203267,,,,,,,,
11737,186360,,,,,,,,
11738,203334,30000.0,,26.0,9.0,0.0,01+,726.0,0.0
11739,202780,,,,,,,,
11740,202440,,,21.0,3.0,0.0,Non-Delnqt,6.0,0.0
11741,16040,,SALARIED,24.0,5.0,0.0,Non-Delnqt,755.0,0.0
11742,203403,,,,,,,,
11743,203410,,,18.0,1.0,0.0,Non-Delnqt,6.0,0.0
11744,170169,50000.0,SELF EMPLOYED,24.0,32.0,0.0,120+,585.0,0.0
11745,185072,,,,,,,,
11746,203460,15001.0,,35.0,16.0,3.0,WOF,614.0,3.0
11747,186507,,,,,,,,
11748,203554,,,,,,,,
